./agents/active_inference/precision.py:125:61: E502 the backslash is redundant between brackets
./agents/active_inference/precision.py:126:21: E128 continuation line under-indented for visual indent
./tests/unit/test_movement_perception_comprehensive.py:579:80: E501 line too long (85 > 79 characters)
./tests/unit/test_movement_perception_comprehensive.py:599:80: E501 line too long (80 > 79 characters)
./tests/unit/test_perception.py:390:80: E501 line too long (82 > 79 characters)
./tests/unit/test_perception.py:426:80: E501 line too long (80 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:5:80: E501 line too long (84 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:283:80: E501 line too long (81 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:325:80: E501 line too long (89 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:468:80: E501 line too long (83 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:549:80: E501 line too long (81 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:598:80: E501 line too long (88 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:601:80: E501 line too long (87 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:623:80: E501 line too long (82 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:925:80: E501 line too long (92 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:927:80: E501 line too long (94 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:956:80: E501 line too long (89 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:958:80: E501 line too long (84 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1058:80: E501 line too long (87 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1091:80: E501 line too long (83 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1208:80: E501 line too long (82 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1240:80: E501 line too long (90 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1245:80: E501 line too long (101 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1336:80: E501 line too long (80 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1345:80: E501 line too long (87 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1365:80: E501 line too long (83 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1366:80: E501 line too long (89 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1367:80: E501 line too long (85 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1368:80: E501 line too long (83 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1386:80: E501 line too long (81 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1421:80: E501 line too long (82 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1484:80: E501 line too long (80 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1485:80: E501 line too long (81 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1492:80: E501 line too long (81 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1497:80: E501 line too long (87 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1507:80: E501 line too long (81 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1508:80: E501 line too long (89 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1509:80: E501 line too long (95 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1560:80: E501 line too long (95 > 79 characters)
./tests/unit/test_performance_optimization_advanced.py:1561:80: E501 line too long (99 > 79 characters)
./tests/unit/test_performance_optimizer.py:364:80: E501 line too long (86 > 79 characters)
./tests/unit/test_persistence.py:121:80: E501 line too long (93 > 79 characters)
./tests/unit/test_persistence.py:140:80: E501 line too long (90 > 79 characters)
./tests/unit/test_persistence.py:161:80: E501 line too long (90 > 79 characters)
./tests/unit/test_persistence.py:194:80: E501 line too long (97 > 79 characters)
./tests/unit/test_persistence.py:280:80: E501 line too long (90 > 79 characters)
./tests/unit/test_persistence.py:296:80: E501 line too long (93 > 79 characters)
./tests/unit/test_persistence.py:392:80: E501 line too long (90 > 79 characters)
./tests/unit/test_persistence.py:402:80: E501 line too long (93 > 79 characters)
./tests/unit/test_persistence.py:412:80: E501 line too long (90 > 79 characters)
./tests/unit/test_persistence.py:549:80: E501 line too long (82 > 79 characters)
./tests/unit/test_persistence.py:554:80: E501 line too long (90 > 79 characters)
./tests/unit/test_personality_system.py:157:80: E501 line too long (82 > 79 characters)
./tests/unit/test_policy_selection.py:2:80: E501 line too long (90 > 79 characters)
./tests/unit/test_policy_selection.py:3:80: E501 line too long (86 > 79 characters)
./tests/unit/test_policy_selection.py:10:80: E501 line too long (88 > 79 characters)
./tests/unit/test_policy_selection.py:36:80: E501 line too long (81 > 79 characters)
./tests/unit/test_policy_selection.py:83:80: E501 line too long (84 > 79 characters)
./tests/unit/test_policy_selection.py:156:80: E501 line too long (84 > 79 characters)
./tests/unit/test_policy_selection.py:165:80: E501 line too long (85 > 79 characters)
./tests/unit/test_policy_selection.py:240:80: E501 line too long (89 > 79 characters)
./tests/unit/test_policy_selection.py:249:80: E501 line too long (99 > 79 characters)
./tests/unit/test_policy_selection.py:252:80: E501 line too long (99 > 79 characters)
./tests/unit/test_policy_selection.py:288:80: E501 line too long (86 > 79 characters)
./tests/unit/test_policy_selection.py:291:80: E501 line too long (84 > 79 characters)
./tests/unit/test_policy_selection.py:314:80: E501 line too long (86 > 79 characters)
./tests/unit/test_policy_selection.py:317:80: E501 line too long (84 > 79 characters)
./tests/unit/test_policy_selection.py:380:80: E501 line too long (80 > 79 characters)
./tests/unit/test_policy_selection.py:402:80: E501 line too long (82 > 79 characters)
./tests/unit/test_policy_selection.py:490:80: E501 line too long (80 > 79 characters)
./tests/unit/test_policy_selection.py:507:80: E501 line too long (83 > 79 characters)
./tests/unit/test_policy_selection.py:533:80: E501 line too long (87 > 79 characters)
./tests/unit/test_policy_selection.py:579:80: E501 line too long (82 > 79 characters)
./tests/unit/test_policy_selection.py:692:80: E501 line too long (91 > 79 characters)
./tests/unit/test_precision_optimizer.py:5:80: E501 line too long (82 > 79 characters)
./tests/unit/test_precision_optimizer.py:144:80: E501 line too long (82 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:153:80: E501 line too long (85 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:156:80: E501 line too long (97 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:188:80: E501 line too long (85 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:191:80: E501 line too long (97 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:192:80: E501 line too long (105 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:218:80: E501 line too long (85 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:231:80: E501 line too long (85 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:234:80: E501 line too long (97 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:235:80: E501 line too long (81 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:263:80: E501 line too long (85 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:266:80: E501 line too long (97 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:359:80: E501 line too long (94 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:444:80: E501 line too long (93 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:475:80: E501 line too long (93 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:585:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:589:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:595:80: E501 line too long (90 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:600:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:617:80: E501 line too long (87 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:622:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:628:80: E501 line too long (90 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:633:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:645:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:650:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:656:80: E501 line too long (90 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:661:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:673:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:678:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:684:80: E501 line too long (90 > 79 characters)
./tests/unit/test_pymdp_generative_model.py:689:80: E501 line too long (89 > 79 characters)
./tests/unit/test_pymdp_generative_model_engine.py:5:80: E501 line too long (84 > 79 characters)
./tests/unit/test_pymdp_generative_model_engine.py:598:80: E501 line too long (91 > 79 characters)
./tests/unit/test_pymdp_generative_model_engine.py:633:80: E501 line too long (93 > 79 characters)
./tests/unit/test_pymdp_integration.py:5:80: E501 line too long (87 > 79 characters)
./tests/unit/test_pymdp_integration_templates.py:130:80: E501 line too long (80 > 79 characters)
./tests/unit/test_pymdp_integration_templates.py:140:80: E501 line too long (80 > 79 characters)
./tests/unit/test_pymdp_integration_templates.py:397:80: E501 line too long (85 > 79 characters)
./tests/unit/test_pymdp_integration_templates.py:398:80: E501 line too long (83 > 79 characters)
./tests/unit/test_pymdp_integration_templates.py:399:80: E501 line too long (81 > 79 characters)
./tests/unit/test_pymdp_integration_templates.py:457:80: E501 line too long (80 > 79 characters)
./tests/unit/test_pymdp_integration_templates.py:458:80: E501 line too long (80 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:196:80: E501 line too long (80 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:324:80: E501 line too long (82 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:400:80: E501 line too long (97 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:438:80: E501 line too long (94 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:472:80: E501 line too long (80 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:564:80: E501 line too long (83 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:596:80: E501 line too long (86 > 79 characters)
./tests/unit/test_pymdp_policy_selector.py:609:80: E501 line too long (97 > 79 characters)
./tests/unit/test_readiness_evaluator.py:415:80: E501 line too long (91 > 79 characters)
./tests/unit/test_readiness_evaluator.py:467:80: E501 line too long (81 > 79 characters)
./tests/unit/test_readiness_evaluator.py:641:80: E501 line too long (80 > 79 characters)
./tests/unit/test_resource_business_model.py:662:80: E501 line too long (81 > 79 characters)
./tests/unit/test_resource_business_model.py:733:80: E501 line too long (80 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:67:80: E501 line too long (95 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:69:80: E501 line too long (98 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:71:80: E501 line too long (97 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:179:80: E501 line too long (84 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:263:80: E501 line too long (80 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:291:80: E501 line too long (92 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:293:80: E501 line too long (94 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:338:80: E501 line too long (80 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:394:80: E501 line too long (100 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:423:80: E501 line too long (90 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:459:80: E501 line too long (81 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:503:80: E501 line too long (81 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:774:80: E501 line too long (83 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:775:80: E501 line too long (91 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:782:80: E501 line too long (89 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:792:80: E501 line too long (95 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:794:80: E501 line too long (98 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:796:80: E501 line too long (97 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:804:80: E501 line too long (80 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:810:80: E501 line too long (83 > 79 characters)
./tests/unit/test_safety_compliance_verifier.py:841:80: E501 line too long (81 > 79 characters)
./tests/unit/test_scalability_resilience_comprehensive.py:5:80: E501 line too long (86 > 79 characters)
./tests/unit/test_scalability_resilience_comprehensive.py:352:80: E501 line too long (86 > 79 characters)
./tests/unit/test_scalability_resilience_comprehensive.py:355:80: E501 line too long (87 > 79 characters)
./tests/unit/test_scalability_resilience_comprehensive.py:393:80: E501 line too long (82 > 79 characters)
./tests/unit/test_scalability_resilience_comprehensive.py:395:80: E501 line too long (87 > 79 characters)
./tests/unit/test_scalability_resilience_comprehensive.py:398:80: E501 line too long (81 > 79 characters)
./tests/unit/test_scalability_resilience_comprehensive.py:408:80: E501 line too long (80 > 79 characters)
